"V1","V2","V3","V4"
-0.451765747397354,-0.376522862434602,0.286240823704278,0.00231191880750001
-0.472147316068528,-0.268282504051246,0.219470043521844,0.0103772361710617
-0.509216119661801,-0.231319272515033,0.211808332413067,0.0176579397981467
-0.458830291286134,-0.353450967655054,0.261323743263197,0.01932357339271
-0.384962739297657,-0.229631643794517,0.179221731136276,-0.0409367595314193
-0.465848040516077,-0.287922153002096,0.211165781608015,-0.0310095064222692
-0.427882742656875,-0.20209896746225,0.223840768020624,0.0106653337615851
-0.474003532012949,-0.209038260148196,0.26690999642448,0.00146316506235935
-0.600102393019357,-0.356585545941708,0.257415731826401,-0.0266793908394328
-0.519985882768587,-0.198666722769478,0.267023885065755,0.0198032514628514
-0.405587573793612,-0.267680936267092,0.231711981383253,-0.0056195732909615
-0.381638617738703,-0.152790357321263,0.224218072540499,0.0210120123221539
-0.532963346194338,-0.140293874232061,0.197488537699215,0.0164192784802398
-0.528318189377993,-0.275665300044334,0.251548714069893,0.0372362286941248
-0.719137862675836,-0.197682621428263,0.344266185880402,0.0249844469136971
-0.657008886732053,-0.20821635122254,0.225860752446828,-0.0245095005309177
-0.578051964142364,-0.193017097599261,0.287711159302747,0.00678476224093438
-0.395203638734708,-0.258591361838867,0.208904065079119,-0.00190758088175886
-0.612539684379017,-0.0988802444874912,0.214539646578918,0.00575121348163193
-0.438936069747627,-0.166002751606325,0.305622837840967,0.0222294000726516
-0.517947949005985,-0.274553631177523,0.275264095729669,0.0501371562795603
-0.526465817699907,-0.27391557056882,0.287043202172023,0.0326610036845616
-0.534434865829172,-0.198232737411994,0.242125303571306,-0.0172604932753648
-0.557977198680349,-0.29743964751178,0.270524684428285,-0.0347128610356103
-0.587138304888205,-0.210429377950266,0.24758233154134,0.0143963777348905
-0.644135738856049,-0.224871717576024,0.277062573485814,0.0252130983944321
-0.551443723897149,-0.204687750244386,0.190394476003538,-0.0425149510226795
-0.47971809886129,-0.224705891877274,0.182497016430051,-0.00704641333723416
-0.482126987021572,-0.119110489561621,0.250451737319496,-0.0041460830514923
-0.464914003383461,-0.220281892455072,0.247650401999838,0.0241051315134565
-0.568656211032057,-0.255687918570168,0.252736182295061,0.0137546199695848
-0.426004944576833,-0.225711774393272,0.258496217725568,-0.0026818221337066
-0.465857725565304,-0.214533551743861,0.354912630241185,0.0216785314701597
-0.506795716863269,-0.142872108846422,0.272279747952016,0.0409102818414625
-0.488539049865157,-0.33833039874458,0.330320125943914,0.0233419057534344
-0.543948155901453,-0.232104271968156,0.291113481615701,0.0156919836694536
-0.378998497256088,-0.316963918335161,0.301010733111109,0.0180941604675249
-0.465217503056892,-0.344370018583554,0.308246265116789,0.0280916501252499
-0.469501285416329,-0.200650579674253,0.217784880777882,0.0132785971064659
-0.290618805870773,-0.145210966702925,0.288561411017121,0.00433341952854804
-0.362030274136608,-0.129919012007726,0.204628727602457,-0.0437973421248262
-0.522331596059662,-0.283719085506025,0.259662985072279,-0.0207276196560885
-0.513749093336909,-0.251127697832047,0.309406614969732,0.0117808160871643
-0.525372836521113,-0.192474907360501,0.220590708449332,-0.0229177556031261
-0.532137787645724,-0.239986641492987,0.269939775280311,-0.0115436797827911
-0.32680103866701,-0.24859088412226,0.196583019950204,0.00244565287621987
-0.433707524696343,-0.244222072332452,0.259122580837727,-0.00552597061526112
-0.42611961400825,-0.412039538705952,0.234167941255407,-0.0192064359941629
-0.563643027587865,-0.493995765207322,0.267954575286587,-0.0272155804313946
-0.604393633600235,-0.28562793376273,0.251329060422842,0.0392949446406592
-0.554315706259884,-0.3598057886195,0.24602622225423,0.0288299781478528
-0.573941421200558,-0.373005158777982,0.234434478743969,-0.0271014841647151
-0.541285476198589,-0.175149382511056,0.243698497364058,0.0106975066407916
-0.485735727935133,-0.271650763154549,0.257852157931157,0.0109839726589045
-0.530611705715711,-0.207138558963952,0.266032265055515,0.00248519836045073
-0.43230089451185,-0.269700274624774,0.156164221964961,-0.0352883844746117
-0.592728450865948,-0.140461643925901,0.251612570089,0.0128933933103158
-0.582950095288883,-0.286005672111756,0.245036749051477,-0.00590668779206942
-0.517144956084331,-0.336396678454332,0.294892383419751,-0.00473496905049134
-0.47538130989839,-0.356799610159968,0.248946535107296,-0.0134779562480771
-0.359346356274488,-0.325833614421908,0.220682873119943,-0.0224819102771643
-0.542973155317181,-0.233246639767521,0.258905304770713,0.0201167235618509
-0.477828319041999,-0.191874316234332,0.151563910801613,0.00771217442073887
-0.498403752721359,-0.284339148934537,0.182294829550337,-0.00497969575568271
-0.467399961933941,-0.279864230691562,0.234594790365343,-0.0111360486631723
-0.503221937205092,-0.251652131621948,0.218950198605311,0.0189193906773306
-0.501901173829163,-0.235082657422219,0.284304828818553,0.0213279061658099
-0.482675360319695,-0.422196035580792,0.244046700993219,-0.0120615352242204
-0.338979189224566,-0.381295833037196,0.233625432607679,0.00749035974046263
-0.552510374357899,-0.434771462252834,0.222000971819624,-0.00631444472008758
-0.505793952680554,-0.136905122672195,0.282948455635364,-0.0362644248994665
-0.476842501031298,-0.227375206330138,0.230050489204484,-0.0191745234573648
-0.425085429262027,-0.227701139484859,0.273583856575523,0.00554386437503789
-0.506822837618309,-0.190923533367738,0.215704559281699,0.0177316810225072
-0.486627537110716,0.00557809333201713,0.278369497867235,0.0497038114795123
-0.483573004158825,-0.189950024582669,0.245559234334096,0.0145511628259185
-0.544451978853676,-0.221906855456588,0.221681796170087,-0.00734738830769995
-0.509725215631315,-0.122721843383505,0.300395800400862,0.0150645201005304
-0.37635303433086,-0.324374467900072,0.287697116661968,0.0212494334291616
-0.640678609525263,-0.251426374964151,0.228127241002639,0.00819561527195876
-0.591918533396699,-0.269344405563233,0.307009709004325,0.0162218552391415
-0.549094811529156,-0.282539838513697,0.292767099703833,0.00735990746261414
-0.448913983753194,-0.337356071086026,0.29663545817813,-0.00557086352995903
-0.346875799831003,-0.357995681086072,0.255369560272934,0.00967381579160745
-0.636580940914103,-0.270095377549669,0.256655767225536,0.00551327619172263
-0.409778843544293,-0.23896437380746,0.202229275539654,-0.0268859056543709
-0.592742639280668,-0.34646824691382,0.261348098963973,0.0215452777158026
-0.419147425456618,-0.217920031671617,0.242237339050737,0.00584160488724864
-0.452421135884763,-0.154102679539296,0.30615679624529,0.0174734964011313
-0.517441824553353,-0.183468984600221,0.298486105055537,0.00724259866457495
-0.372749231114792,-0.213102734221047,0.274008619894331,0.0260377882370144
-0.548514453274402,-0.189345100571944,0.233041628597248,-0.0167873637060463
-0.453050551798719,-0.185268514870913,0.269955250527029,0.00344850464626158
-0.541839403823411,-0.289743214615683,0.235510553264023,-0.0112805724152644
-0.529080119749089,-0.238115771771792,0.215134645734684,0.00301649846927965
-0.483105114703879,-0.310694603525031,0.331558645063229,0.021399604670936
-0.509771377212559,-0.330955032167515,0.260669094822274,0.0294524168402538
-0.365703023818575,-0.363457653881183,0.292989769291263,0.0241264063714426
-0.50921341502257,-0.260125518081842,0.199549616302821,-0.0107717540439051
-0.499929535675071,-0.327388002060508,0.197903852644289,-0.0150462142731047
-0.442436164714155,-0.24934618677538,0.214798190854347,-0.0438828583626109
-0.441965100509867,-0.227782345724563,0.202759930153329,-0.00546228329370982
-0.555923998454207,-0.137293361472464,0.267653052144052,0.0359813346914958
-0.520672827987355,-0.342351752166877,0.261454709387083,0.0223067320739721
-0.355660816840926,-0.19562858568809,0.265853190066748,0.0119155187266122
-0.602547610649051,-0.290720643552422,0.236150206815461,-0.0290626660381677
-0.504828707579288,-0.20011974958065,0.206451634781366,-0.0460407911284972
-0.376455374344449,-0.319613622827831,0.284178955800489,0.00571517617103389
-0.315646348594551,-0.286376868296719,0.282614593406053,0.0209404667587758
-0.550785237885744,-0.198439336544505,0.246406156501702,0.0128683551154613
-0.468655147599115,-0.23464865990939,0.194210717003711,-0.0211804062149541
-0.5306275167721,-0.309303810279537,0.326697146505381,0.0504077222311193
-0.53150189887037,-0.229881001160526,0.233009726805305,0.016567114513369
-0.486696892465535,-0.258648317075021,0.318491842923934,0.00588447127005682
-0.524771623993967,-0.230918393365961,0.287445274732999,0.0225373566983797
-0.65482973426062,-0.251176368462807,0.218416810861909,-0.00482424465502309
-0.306433320289494,-0.12608248677782,0.208613614499988,-0.0402398068488089
-0.600863888790165,-0.230640960738848,0.253497467814579,-0.00143425975134258
