"V1","V2","V3","V4"
-0.443845196185412,-0.206573355050877,0.275102451371985,-0.465558082471777
-0.694878164872355,-0.205575587575665,0.292374584122868,-0.477580426952982
-0.525156286072267,-0.270237773465613,0.177516559541232,-0.511408236881776
-0.450350300931967,-0.0802068849573649,0.287645646945195,-0.471419251735318
-0.708364112481631,-0.197246267316383,0.211147721701311,-0.499251189383768
-0.577250408577525,-0.228498885690825,0.24374171704978,-0.559308401476126
-0.411201811826806,-0.191372709913775,0.335115991811005,-0.446215950401765
-0.410720192950587,-0.265516086862585,0.293676945947514,-0.43696055919082
-0.62855613690258,-0.328330067241994,0.234511331218959,-0.48168458413821
-0.712522904572437,-0.283598407135211,0.234489002299923,-0.477767953772241
-0.293270520372343,-0.236534790389304,0.227317105463746,-0.485159809354734
-0.634710871189154,-0.374047623822822,0.199782074566989,-0.50284572027597
-0.64950461094089,-0.395023066291259,0.234979285447817,-0.496645195573609
-0.597170014804483,-0.128537835556656,0.171679788676931,-0.509748563664972
-0.701341284572779,-0.256166730161083,0.204117249945822,-0.484960030101368
-0.555005117824199,-0.345412978309496,0.248736694293135,-0.505701147559086
-0.421265511858365,-0.408482218053567,0.283804729863512,-0.46439681704294
-0.609626932463395,-0.188898063101027,0.288505228428674,-0.460184038226088
-0.459759099131449,-0.273599877629103,0.274432500646166,-0.471917574982504
-0.471496802925523,-0.334888246759986,0.21167328481065,-0.521367140787989
-0.600520618346701,-0.2083215682117,0.271121570420854,-0.507523212235967
-0.410771769695403,-0.348137783827592,0.252780716127012,-0.486051009508366
-0.545924304225298,-0.179341801343555,0.293122855247087,-0.501436250972461
-0.526962799012685,-0.214842575322066,0.209052122282781,-0.507311664405486
-0.609597363702815,-0.341349548831056,0.340592810411158,-0.53019528370945
-0.395316081229533,-0.316792831381029,0.294766416408779,-0.444150713542218
-0.733484412497403,-0.307529126949155,0.247295581598683,-0.516115224153469
-0.486472146062982,-0.35721388163833,0.330110135114906,-0.462658747201405
-0.366966781312196,-0.301206003219609,0.259703062713731,-0.479860872300741
-0.504174124387508,-0.291525560754693,0.179496336236589,-0.508223084498233
-0.445415636818718,-0.637550872758951,0.241413345788461,-0.517343160939664
-0.683823562553797,-0.258843429683085,0.186331211809134,-0.499006208165125
-0.446440503876011,-0.088836831779168,0.223210973939555,-0.526871441142846
-0.280500463827456,-0.323949855839075,0.153148939559926,-0.475475230725963
-0.57665701106065,-0.278016645628619,0.275269327596947,-0.503495289067427
-0.477489804238993,-0.364488667309332,0.264789510314806,-0.525764683201202
-0.450550917060386,-0.421546889774172,0.235546997448814,-0.475801074920593
-0.392125232612768,-0.192941948481498,0.23488124086318,-0.513386261978134
-0.253023761308654,-0.417492220865248,0.192618605735012,-0.507521925616584
-0.525767202758751,-0.307364012413678,0.222201420828609,-0.492558654034736
-0.515898679811868,-0.205709990398238,0.301163163778111,-0.481484521463517
-0.466774348762029,-0.198397633461735,0.226741595693576,-0.499283748496692
-0.416245682500221,-0.332457535115283,0.262569036679657,-0.535512311163052
-0.586481039266231,-0.153449015821014,0.279418895457209,-0.488758300236412
-0.604196534038132,-0.336139837442382,0.300958481468414,-0.485198768135861
-0.765647657483481,-0.283079482898502,0.255128532241287,-0.46391198673973
-0.381047136287652,-0.54146104093821,0.240896048511922,-0.465152026183344
-0.570697842653243,-0.140051392024616,0.299676381222302,-0.479219615436189
-0.294126725520356,-0.228803257793118,0.304775844326389,-0.488789905362576
-0.300484729208616,-0.21348652872188,0.193369877557919,-0.494569855367236
-0.389812078933098,-0.113671910517166,0.189920374031895,-0.460009030253325
-0.636780609795823,-0.0774236583224666,0.169337755311504,-0.539549994532487
-0.484377159892363,-0.262027380484332,0.274061398573086,-0.500820099458734
-0.750035041349,-0.214684433223402,0.292150378911188,-0.468951577179892
-0.535957105149508,-0.355941196180197,0.281864066056588,-0.503371480838884
-0.37184788356633,-0.207188679028497,0.264167026333687,-0.507779483905782
-0.573865555460858,-0.212707342329615,0.226706873175187,-0.510272548354019
-0.486127559021109,-0.239434556924737,0.270045352596037,-0.474112438726923
-0.680929474761631,-0.238717511490282,0.213939286223983,-0.510493063809874
-0.666821059805858,-0.266322319897116,0.246903068194922,-0.499923694013074
-0.590130628067529,-0.282126050876521,0.173089762417577,-0.555211819050111
-0.569059007905377,-0.0889689944047679,0.229411511693735,-0.512439349337522
-0.541801781531066,-0.351072409922785,0.280741439899328,-0.515274314883818
-0.37818414929533,-0.321354808851707,0.234230685466852,-0.485167154249135
-0.629313095961838,-0.153362425855354,0.193359333156883,-0.491733756979176
-0.531880911690282,-0.228417495318935,0.289619737880313,-0.524739795629115
-0.476781388755465,-0.1896391511035,0.239609585837414,-0.476230890767288
-0.447550253800421,-0.230826313740835,0.222502913004844,-0.501505306937088
-0.588954601826248,-0.324889298265767,0.158655217393764,-0.529430771543434
-0.434192759576672,-0.35725620202223,0.195287627935234,-0.477119911971432
-0.486718791076015,-0.177862728086929,0.258726671565218,-0.472110282369649
-0.349570211685863,-0.337899550069735,0.33100987363369,-0.449025671540292
